0.01,1.02,-0.08,-2.99,-23.62,0,45.64,-33.03,-5.04, 
-0.05,0.99,0,-2.26,-18.68,15.08,43.55,-33.61,-5.47, 
-0.04,1,-0.02,2.99,-15.75,3.36,42.08,-34.24,-4.53, 
-0.04,0.99,-0.04,3.3,-9.28,1.77,41.3,-34.3,-6.6, 
-0.05,0.99,-0.02,2.87,-5.19,1.1,41.11,-34.77,-5.31, 
-0.05,0.99,-0.02,0.85,2.2,-1.34,40.87,-34.29,-5.51, 
-0.05,1,-0.01,4.27,12.21,-5.86,41.48,-34.18,-6.13, 
-0.01,1,-0.04,3.11,19.17,-8.79,42.97,-33.47,-5.14, 
0,1,-0.01,-1.65,19.29,-7.26,46.29,-33.17,-4.24, 
0.03,0.97,-0.06,-0.31,33.69,-6.35,48.46,-32.2,-4.42, 
0.03,1.01,-0.03,0,37.54,-7.87,50.77,-31.14,-1.9, 
0.13,0.93,-0.16,-4.39,33.63,-11.41,54.03,-29.93,0.77, 
0.19,0.93,-0.24,-4.64,4.76,-1.1,55.64,-28.5,3.76, 
0.12,1,-0.14,-5.74,-6.35,3.97,55.68,-29.77,5.26, 
0.14,0.96,-0.22,0.55,-18.01,10.01,54.96,-29.94,4.16, 
0.1,0.99,-0.21,2.08,-29.85,13.73,52.32,-31.31,2.36, 
0.01,1.01,-0.07,1.46,-31.07,10.31,49.98,-32.79,-0.32, 
0.06,0.95,-0.18,7.32,-18.68,4.76,47.99,-33.04,-1.48, 
0.01,1.01,-0.1,0.61,-28.38,11.05,46.24,-34.3,-1.95, 
0.01,0.96,-0.17,6.84,-28.56,15.75,42.64,-34.77,-1.54, 
-0.08,1.04,-0.07,8.73,-39,9.4,38.87,-35.56,-3.2, 
-0.08,1.03,-0.06,9.4,-29.05,3.3,36.1,-36.76,-3.92, 
-0.07,0.95,-0.04,1.59,-20.94,4.33,33.5,-37.06,-4.25, 
-0.14,1.09,0.06,2.14,6.77,-0.43,31.29,-37.68,-4.1, 
-0.06,0.99,-0.06,3.3,26.79,-6.35,34.41,-36.52,-4.09, 
-0.03,0.98,-0.08,4.46,27.22,-7.63,37.88,-35.83,-5.48, 
0.02,0.97,-0.12,1.22,27.28,-7.45,41.99,-34.53,-5.02, 
-0.01,1,-0.04,2.44,19.65,-3.36,44.06,-34.38,-4.24, 
0.07,1.02,-0.1,-2.01,14.77,-7.93,45.67,-33.86,-4.09, 
0.06,0.87,-0.12,3.48,2.2,-5.92,47.58,-32.93,-1.88, 
0.07,1.05,-0.06,14.4,-4.82,-6.16,48.23,-32.89,-3.64, 
0.05,0.93,-0.01,1.28,2.14,-0.98,48.28,-31.86,-4.25, 
0.15,1.04,-0.06,1.1,1.1,-3.05,48.55,-31.67,-4.39, 
0.11,0.94,-0.04,3.17,-3.72,-2.44,49.26,-31.46,-5.33, 
0.12,0.97,-0.02,3.36,-4.27,-0.55,49.1,-31.54,-6.15, 
0.14,0.94,-0.05,-6.23,1.16,12.57,48.84,-32.7,-5.41, 
0.04,1.04,-0.1,-9.58,-3.66,28.26,47.47,-33.58,-3.49, 
-0.04,1.02,-0.09,-9.03,-3.6,17.33,43.46,-34.64,-1.62, 
-0.04,1.08,-0.18,1.95,-10.68,-1.04,43.23,-35.4,-1.46, 
-0.04,0.95,-0.15,7.32,-10.01,-16.48,43.7,-35.17,-1.93, 
-0.05,0.92,-0.08,-2.69,-0.24,-4.15,44.7,-33.96,-3.67, 
-0.06,1,-0.08,10.13,-6.96,-3.78,44.98,-33.9,-2.29, 
0.01,0.94,-0.09,1.71,-3.42,-4.82,45.54,-34.27,-3.61, 
0.07,1.04,-0.16,8.36,-6.65,-9.22,45.25,-33.65,-3.03, 
0.08,1.05,-0.08,11.35,-12.51,-12.7,46.12,-33.12,-4.66, 
0.12,0.97,-0.03,13.85,0.49,-5.25,47.58,-31.18,-6.56, 
0.18,0.93,0.08,-5.19,-2.26,13.73,46.75,-31.14,-6.86, 
0.16,0.8,-0.01,-15.38,-1.4,-1.89,46.03,-31.27,-6.41, 
0.02,0.98,-0.01,-2.56,6.47,17.52,45.32,-33.14,-5.09, 
0.05,1.02,-0.16,-13.18,-8.06,0.43,44.62,-34.05,-3.05, 
-0.16,1.09,-0.07,-9.22,-9.7,31.01,43.05,-34.85,-1.84, 
-0.07,0.92,-0.15,-15.99,14.77,-2.62,42.31,-35.42,-0.52, 
0.1,0.73,-0.37,-2.87,18.25,24.96,41.81,-36.68,2.12, 
-0.14,0.8,-0.32,39.49,34.12,-47.24,43.21,-34.86,-1.44, 
0.04,0.95,0.23,6.53,17.15,-22.89,46.41,-32.97,-3.96, 
0.02,1.07,-0.14,-8.67,14.22,8.24,47.18,-32.9,-2.81, 
0.2,0.89,-0.27,-8.36,-0.73,-8.73,48.02,-34.22,1.94, 
0.07,1.03,-0.21,-9.09,-24.05,-9.28,48.21,-33.67,1.45, 
-0.01,0.78,-0.01,14.71,7.26,-20.87,48.55,-33.48,0.42, 
-0.02,1.11,-0.05,10.56,17.52,11.9,49.06,-32.98,-0.82, 
0.07,1.04,-0.08,6.1,8.85,-3.48,50.21,-32.4,-0.38, 
0.15,0.9,-0.11,-0.73,7.14,-9.95,51.06,-32.17,0.26, 
0.23,0.9,-0.18,0.61,-0.18,6.71,51.44,-31.4,0.99, 
0.13,1.03,-0.13,9.64,-24.17,6.53,50.07,-32.78,0.4, 
-0.19,1.06,0.23,-10.62,-26.18,46.69,46.59,-34.05,-2.04, 
0.03,1.02,-0.19,2.87,-36.38,-0.06,44.37,-34.59,-2.11, 
-0.09,1.01,0.03,11.17,-4.52,11.84,41.71,-34.77,-3.48, 
-0.06,1.03,-0.04,6.04,5.37,-0.31,41.03,-34.57,-2.83, 
-0.03,0.94,-0.07,0.79,4.15,-1.83,42.29,-33.92,-4.94, 
-0.01,0.97,-0.09,5.07,4.88,1.53,43.13,-34.03,-4.81, 
-0.02,1,-0.04,2.81,3.36,0.43,43.64,-33.96,-2.92, 
-0.02,0.97,-0.06,1.53,2.56,-2.69,43.91,-33.89,-4.04, 
-0.02,0.98,-0.04,4.46,2.08,-1.04,44.18,-33.78,-3.02, 
-0.02,0.99,-0.03,5.68,2.93,-3.91,44.48,-33.8,-3.64, 
0,0.98,-0.04,1.22,6.23,0.12,44.92,-32.75,-4.04, 
-0.03,0.95,-0.04,4.76,6.71,0.24,44.82,-32.59,-3.72, 
-0.03,1.01,-0.03,-2.87,5.8,-15.01,45.74,-32.07,-3.83, 
0.12,1.05,0.02,-4.39,1.59,-11.84,47.94,-32.85,-2.5, 
0.06,0.89,-0.05,-3.85,-5.8,4.58,49.15,-32.57,-1.93, 
0.06,0.93,-0.03,-3.85,-9.22,-4.88,47.39,-32.6,-2.05, 
0.17,0.98,-0.12,-24.48,-21.12,1.46,46.29,-33.47,-2.34, 
0.26,0.84,-0.28,-70.37,-90.7,26.98,39.65,-36.17,2.65, 
-0.25,1.39,-0.5,-23.62,-40.1,-31.62,30.48,-38.06,6.59, 
-0.06,1.16,-0.62,13.55,34.67,-11.29,33.31,-38.06,6.47, 
-0.05,0.48,-0.16,26.67,12.94,-36.62,35.84,-37.27,1.61, 
-0.04,1.16,-0.27,50.23,27.22,21.3,36.4,-35.72,-1.18, 
-0.06,0.79,-0.08,13.61,38.02,-10.07,37.81,-34.05,-4.69, 
-0.18,1.05,0.01,6.71,47,8.42,39.31,-33.83,-5.49, 
-0.23,1.19,-0.06,-2.75,26.67,-9.22,41.65,-33.06,-4.25, 
-0.04,0.51,0.07,7.51,27.95,-15.44,46,-32.46,-3.65, 
0.04,0.8,0.06,-14.04,19.53,-5.98,48.55,-31.49,-3.17, 
0.16,0.64,-0.31,-6.53,15.93,35.89,48.13,-33.64,-0.02, 
0.11,1.04,-0.15,-6.35,-4.58,-14.4,45.43,-34.42,1.09, 
-0.08,1.03,-0.24,-13.37,-57.31,-1.4,47.13,-34.18,1.05, 
-0.34,1.02,0.03,-1.34,-27.1,3.23,43.18,-34.99,-1.93, 
-0.09,0.81,-0.12,7.02,5.74,-5.68,43.13,-33.94,-2.73, 
-0.04,0.94,-0.06,-2.99,14.22,-10.74,42.9,-33.58,-5.13, 
-0.15,0.92,-0.06,-6.29,3.36,-3.54,43.13,-33.39,-4.39, 
-0.16,0.88,-0.02,-0.55,19.84,-10.62,43.79,-32.93,-4.54, 
-0.14,0.8,-0.02,0.98,-2.69,5.37,44.38,-33.5,-3.97, 
-0.11,1.04,0.02,-4.88,0.37,-6.77,44.36,-34.35,-1.61, 
-0.09,1,-0.07,0.85,3.17,-3.23,45.01,-34.73,-2.45, 
-0.03,1.01,-0.09,-18.19,0.92,3.36,45.56,-34.78,1.62, 
-0.12,0.98,-0.1,-8.12,2.38,5,44.73,-35.08,0.04, 
-0.21,0.96,-0.07,9.95,0.18,4.76,43.13,-35.08,-0.33, 
-0.18,0.88,-0.02,13.06,2.81,-0.49,43.24,-34.89,-1.98, 
-0.13,0.97,0.05,-9.09,-3.17,-11.72,43.74,-34.33,-2.71, 
-0.21,1.06,0.01,25.21,-1.22,2.62,43.51,-34.63,-2.93, 
-0.05,0.91,0.03,14.34,28.56,-14.71,45.65,-33.35,-3.66, 
-0.1,0.87,0.11,12.27,23.07,-16.48,48.54,-31.4,-4.25, 
-0.04,1.05,0.04,-6.29,41.08,-6.59,50.05,-31.51,-2.43, 
-0.05,0.97,0.03,-2.75,47.3,-10.56,52.83,-30.14,1.55, 
0.19,0.97,-0.08,2.5,49.44,-1.28,54.97,-30.4,4.86, 
0.31,1.08,-0.19,-3.11,-12.82,0.49,55.68,-30.75,7.81, 
0.18,0.98,-0.13,-0.85,-61.71,-1.4,55.29,-30.65,4.87, 
0.01,0.96,0.01,0.98,-83.86,5.43,53.14,-30.98,-0.42, 
-0.07,0.72,-0.02,-9.46,-65.98,13.79,49.16,-31.26,-4.68, 
-0.29,1.13,0.09,-10.01,-16.91,16.17,43.53,-32.46,-4.8, 
-0.25,1.05,0.23,11.78,44.62,-3.05,43.03,-33.29,-5.94, 
-0.07,0.95,0.02,13.06,70.13,-1.34,46.63,-32.01,-4.54, 
-0.11,0.95,0.12,-2.01,68.91,-12.02,51.28,-31.51,-1.23, 
0.04,0.84,0.09,-1.77,57.86,-14.22,55,-30.11,3.49, 
0.18,0.95,-0.06,-6.71,43.52,-5.62,55.85,-30.6,6.84, 
0.18,0.99,-0.16,0.43,-2.62,-6.47,56.97,-29.88,9.59, 
0.1,1.05,0.01,-9.46,-24.11,3.36,56.51,-30.32,9.38, 
0.1,1.02,-0.05,8.06,-24.66,15.75,56.42,-30.25,7.62, 
0.12,1.09,-0.1,-20.81,-45.1,10.93,55.02,-31.53,7.24, 
0.09,0.8,-0.27,-31.37,-71.66,-7.51,52.77,-32.58,4.68, 
-0.09,1.13,-0.05,8.12,-78.49,19.17,49.19,-33.9,-0.45, 
-0.12,1.06,0.13,5.49,-31.86,-1.95,46.75,-33.95,-1.38, 
-0.17,1.04,0.15,21.91,24.11,-5.19,46.46,-33.56,-4, 
-0.02,1.07,0.15,16.42,47.42,-2.38,49.28,-32.5,-3.17, 
-0.04,0.91,0.08,20.45,60.18,-1.1,50.9,-31.34,-3.55, 
0.09,0.94,-0.18,-15.99,55.79,-12.7,54.58,-30.16,1.64, 
0.3,0.96,-0.35,-12.82,17.09,4.03,55.92,-30.37,8.09, 
0.16,0.99,-0.23,-9.28,-30.7,5.55,55.26,-30.63,8.44, 
0.08,0.85,-0.23,14.16,-34.79,24.23,54.09,-31.18,5.49, 
-0.06,0.97,0.03,-0.98,-32.41,13.55,51.27,-32.53,2.03, 
-0.16,1.09,0.19,17.88,0.49,4.15,48.79,-33.89,-0.09, 
-0.02,1.02,0,3.23,11.41,-7.32,49.6,-33.09,0.5, 
-0.06,0.99,0.08,1.59,38.57,-14.89,50.65,-31.9,1.03, 
0.09,0.93,-0.09,3.6,48.83,-12.27,54.68,-30.57,5.35, 
0.11,1.02,-0.08,7.08,29.42,-3.85,56.09,-30.53,4.87, 
0.13,0.94,-0.04,-0.12,24.05,-3.36,56.76,-30.36,7.46, 
0.15,0.95,-0.07,0.73,16.85,-1.95,56.92,-29.68,9.72, 
0.18,1.03,-0.15,-5.49,-20.57,5.43,56.81,-30.19,10.4, 
0.04,1,0.08,0.73,-12.57,-0.24,56.03,-29.59,9.29, 
0.14,0.99,-0.08,-1.22,2.26,-1.95,56.14,-29.87,8.78, 
0.18,0.97,-0.17,-10.56,-14.34,-1.22,56.3,-29.86,9.88, 
0.16,1.08,-0.2,5.74,-31.74,0.06,56.3,-29.6,7.8, 
0.07,0.93,0.03,-14.1,-24.48,8.06,56.34,-30.69,5.59, 
0.07,0.98,-0.06,6.16,-1.16,11.11,54.5,-31.74,6.37, 
-0.01,1.02,0.05,4.52,-17.52,9.03,52.31,-33.04,4.54, 
-0.04,1.04,-0.03,25.15,-7.75,15.01,51.75,-33.48,2.66, 
-0.02,0.93,0.04,18.8,2.32,15.75,51.32,-33.44,2.7, 
0.01,1.01,-0.19,9.64,23.32,-2.2,50.67,-33.37,2.71, 
-0.03,0.97,0.13,1.77,14.71,8.36,51.39,-33.52,2.11, 
0.05,0.96,0.27,-3.05,40.47,4.21,51.45,-33.83,4.1, 
0.04,0.94,0.02,1.77,24.23,0.61,50.84,-33.12,6.74, 
-0.03,1.06,0.07,-53.28,41.02,-11.54,52.36,-33.52,7.53, 
-0.03,1,0,9.77,23.13,7.51,52.08,-33.46,14.64, 
-0.09,0.78,0.01,-0.31,35.52,5.37,52.26,-33.2,14.58, 
-0.02,1.08,0.08,20.08,42.18,3.36,51.07,-34.38,14.84, 
0.06,0.99,0.09,-8.73,38.21,-48.58,52.33,-32.47,17.7, 
0.12,0.95,0.11,43.27,68.05,33.45,52.93,-31.92,19.42, 
0.05,0.92,0.24,2.14,45.59,14.71,48.9,-34.8,16.82, 
0.06,1.02,0.08,-31.31,59.45,24.11,45.08,-34.74,22.89, 
0.05,0.99,0,-6.77,17.88,5.43,41.77,-33.35,29.74, 
0.05,0.96,0.03,1.83,17.27,-1.1,40.59,-32.39,31.08, 
0.06,1.13,0.07,14.1,32.9,-18.55,39.17,-32.56,31.08, 
0.15,0.89,0.15,16.17,48.65,-9.34,39.79,-33.96,27.66, 
0.15,1,-0.05,-15.32,51.03,-4.76,37.81,-33.98,29.53, 
0.18,0.93,0.24,15.5,36.93,51.94,33.89,-34.3,29.69, 
0,0.97,0.13,16.85,-11.05,14.77,30.16,-33.97,28.11, 
0.05,0.85,0.18,-3.42,18.86,-3.78,28.48,-34.09,27.34, 
0.01,0.68,0.21,-1.65,12.45,-6.77,27.1,-34.57,27.72, 
0.01,0.88,0.01,-10.99,10.44,7.14,27.59,-34.16,27.67, 
0.15,1.02,0.03,-4.7,18.92,-5.98,25.74,-32.91,29.43, 
0.04,0.91,-0.08,-3.54,12.7,3.91,24.26,-32.43,28.89, 
-0.04,0.95,-0.13,-2.26,4.09,2.75,23.07,-31.97,28.41, 
-0.07,1.06,-0.17,0.18,-21.18,3.48,24.17,-32.12,29.74, 
0,1,-0.09,-16.6,-36.62,1.34,24.57,-31.6,32.54, 
0.01,0.96,-0.04,-8.91,-39.73,1.59,28.47,-30.33,33.96, 
0.1,0.97,0.02,-6.47,-43.46,0.67,31.67,-30.05,35.96, 
0.15,0.96,0.03,8.36,-19.47,-1.71,34.19,-29.35,36.05, 
0.16,1.06,0.03,5.37,20.69,-4.03,34.31,-29.93,35.46, 
0.1,0.94,-0.03,9.22,38.57,-5.74,32.69,-31.16,34.62, 
0.05,0.99,-0.08,7.39,45.17,2.75,29.11,-31.6,33.69, 
0.03,1.04,-0.15,6.65,32.9,1.53,25.87,-31.49,33.04, 
0,0.93,-0.19,9.52,16.6,6.65,24.38,-31.95,30.24, 
-0.09,1,-0.24,2.08,-38.51,10.19,24.34,-31.79,30.43, 
-0.05,1.02,-0.08,-7.45,-70.74,5.68,26.32,-31.41,31.75, 
-0.03,0.98,0.01,-2.99,-62.38,1.04,31.07,-31.35,33.67, 
0.01,1.01,0.05,3.72,-47.24,-1.65,36.93,-30.76,33.58, 
-0.01,1.02,0.01,7.57,-32.96,9.28,39.26,-31.32,31.68, 
0.03,1.03,-0.02,7.93,-52,-6.29,41.28,-33.07,29.16, 
0.1,1.01,0.04,10.19,-45.53,-22.16,45.32,-33.79,27.17, 
0.19,0.91,0.11,-0.92,-29.48,-12.33,48.96,-33.41,25.32, 
0.18,0.93,0.09,-0.79,-19.53,-4.64,51.35,-32.43,23.77, 
0.17,0.97,0.06,3.91,-16.66,1.34,52.03,-32.57,23.13, 
0.18,0.96,0.14,5.55,-7.26,-0.31,52.04,-32.37,21.52, 
0.17,0.95,0.16,-1.22,13.37,7.32,51.57,-32.9,23.16, 
0.13,0.99,0.08,1.46,28.87,8.06,50.01,-33.3,24.05, 
0.1,0.94,0.11,16.78,34.18,3.48,48.77,-33.94,25.31, 
0.05,1,0.05,1.04,36.07,14.77,45.9,-35.19,24.91, 
0.04,0.98,0.09,0.73,39.31,5.68,42.77,-34.56,26.28, 
0.06,1,0.1,0.79,38.51,1.89,40.16,-34.23,28.63, 
0.05,0.98,0.07,6.1,45.41,6.23,37.27,-34.59,28.19, 
-0.01,0.99,0.02,10.74,45.17,10.68,33.24,-33.69,28.92, 
-0.04,0.99,0.04,7.45,33.87,11.78,29.59,-34.56,27.36, 
-0.02,1,0.12,3.72,22.4,8.61,27.03,-34.13,26.43, 
-0.05,1.01,0.07,3.6,22.77,7.93,24.61,-33.62,25.95, 
-0.08,1,0.03,2.99,5.92,4.27,23.06,-33.51,25.68, 
-0.08,0.98,0.05,-0.18,-16.11,-1.16,22.96,-33.61,24.57, 
-0.04,1,0.11,-1.95,-28.08,-3.3,24.37,-33.48,25.6, 
-0.04,0.97,0.13,-1.04,-24.9,-3.85,27.19,-34.25,27.42, 
-0.05,0.99,0.05,-1.77,-23.56,-1.46,28.31,-34.5,27.75, 
-0.06,1.03,0.08,-4.94,-39.06,-10.19,30.51,-33.75,28.03, 
0.01,0.94,0.05,-3.66,-33.57,-4.21,33.63,-33.65,29.36, 
-0.02,0.98,0.02,1.71,-36.62,-4.88,37.59,-33.13,29.98, 
-0.02,0.97,0.04,5.68,-42.05,-0.37,40.78,-34.19,28.19, 
0.01,0.96,0.06,4.03,-39.55,-3.17,42.53,-35.25,25.56, 
0.02,0.99,0.1,2.14,-34.91,-2.69,44.76,-35.38,24.74, 
0.03,1,0.08,5.25,-27.53,-5.98,46.8,-35.75,23.36, 
0.04,0.99,0.09,6.47,-21.97,-6.04,47.8,-35.69,22.89, 
0.04,0.98,0.07,2.93,-20.57,-3.54,49.19,-35.17,21.07, 
0.05,0.97,0.09,2.62,-23.25,0.67,50.18,-34.92,19.93, 
0.08,0.99,0.17,-2.62,-11.17,-1.04,50.74,-34.99,19.6, 
0.07,0.97,0.12,2.87,-4.33,-1.28,50.9,-34.29,17.65, 
0.08,0.99,0.12,2.08,0.37,0.98,51.09,-33.83,18.29, 
0.07,0.96,0.11,3.66,1.1,0.18,51.03,-34.8,18.14, 
0.06,0.97,0.1,2.93,6.84,2.32,50.68,-34.38,18.82, 
0.08,0.96,0.17,12.94,9.28,-2.2,50.76,-35.53,19.78, 
0.08,0.93,0.22,6.04,21.42,1.34,50.7,-35.44,17.94, 
0.07,0.93,0.22,6.53,40.1,12.27,49.15,-36.49,19.91, 
0.03,1,0.14,11.35,34.91,11.84,46.73,-37.13,19.53, 
0.01,1,0.14,4.21,23.86,10.07,44.91,-37.4,19.45, 
0.03,0.96,0.19,-2.5,18.92,11.23,43.86,-38.13,21.2, 
0.02,0.96,0.21,5.43,21.18,6.96,42.59,-37.16,21.2, 
0,0.95,0.21,0.98,25.76,5.8,40.84,-36.93,23.22, 
0.02,0.87,0.22,8.67,32.71,3.42,38.85,-36.74,22.97, 
0.02,0.92,0.23,12.57,39.86,7.81,35.75,-36.29,23.05, 
-0.03,0.98,0.14,-0.67,37.6,14.04,32.57,-36.21,22.85, 
-0.12,0.94,0.15,4.76,23.44,28.63,28.65,-35.36,22.8, 
-0.13,1.06,0.19,-29.48,39.31,21.3,24.51,-34.03,25.79, 
-0.17,0.97,0,-25.51,31.56,-16.48,23.1,-32.84,26.55, 
-0.02,0.99,0.06,-26,-3.05,-12.15,24.26,-31.32,28.6, 
-0.02,0.98,0.04,-22.16,-7.87,-4.09,25.18,-30.64,32.04, 
0.03,0.99,-0.03,-12.57,-3.54,-5.25,27.17,-30.33,31.98, 
0.05,0.98,0,-13.98,-3.85,-0.49,28.17,-30.9,31.64, 
0.15,1.23,-0.09,45.59,-15.01,0.98,28.43,-30.92,33.02, 
0.02,0.99,-0.1,3.66,-27.77,2.26,29.31,-30.49,31.77, 
