-0.09,-0.05,-0.99,-8.85,9.22,16.72,50.6,-1.01,43.18, 
-0.06,0.04,-1.01,-6.84,6.04,7.75,49.39,-1.07,43.24, 
-0.11,-0.13,-1.1,8.42,-3.85,-17.27,49.29,0.11,43.23, 
-0.08,0.23,-1.48,-16.72,-22.77,-22.4,49.65,0.35,43.01, 
0.01,0.2,-1.12,-16.91,-35.58,-27.34,51.26,-0.07,41.64, 
-0.02,-0.01,-1,2.56,13.98,-30.52,51.34,2.87,41.21, 
0,0.05,-1.09,-4.09,-2.2,-18.19,49.99,1.62,41.64, 
0.01,0.01,-0.97,2.5,21.06,28.08,51.11,1.33,42.47, 
-0.18,-0.03,-0.8,-4.27,14.89,42.42,47.79,-2.04,45.18, 
-0.14,-0.16,-0.98,6.71,-12.94,50.96,48,-4.63,45.86, 
-0.38,0.58,-0.95,7.26,-29.54,28.56,49.94,-4.87,45.62, 
-0.08,0.33,-1.05,10.62,-4.94,-7.57,50.85,-5.27,44.8, 
-0.07,0.13,-1.01,-0.24,0.43,-56.46,52.34,-3.72,44.17, 
-0.07,0,-0.99,-0.37,13.55,-68.3,51.83,1.11,44.43, 
-0.15,0.04,-0.97,5.98,20.14,-56.09,49.68,3.56,44.81, 
-0.17,-0.05,-1.02,0.37,12.63,-47.12,45.9,7.97,44.53, 
-0.15,-0.13,-1.03,-0.31,6.1,-30.52,43.43,11.12,43.9, 
-0.15,-0.14,-1.01,6.9,-1.1,21.79,42.58,11.3,44.13, 
-0.16,0.07,-0.97,6.41,-2.38,25.63,44.23,9.89,44.02, 
-0.16,-0.02,-1.02,8.48,-1.22,24.23,45.45,6.68,43.86, 
-0.18,0.05,-0.98,11.05,-6.41,34.61,46.44,3.41,44.98, 
-0.16,0.07,-1,11.47,-3.6,36.01,47.31,0.68,45.3, 
-0.17,0.04,-1,10.68,-6.77,42.6,47.75,-2,46.92, 
-0.17,0.08,-0.95,11.41,-7.51,51.64,48.03,-5.03,46.04, 
-0.16,0.21,-1.02,9.4,3.91,47,47.52,-7.42,45.52, 
-0.19,0.22,-0.98,8.85,-0.31,25.76,46.2,-9.84,46.26, 
-0.17,0.15,-0.94,3.78,-1.16,17.4,45.51,-11.22,45.36, 
-0.16,0.11,-0.96,-4.52,1.59,19.78,43.76,-11.99,45.48, 
-0.22,0.2,-1.08,2.75,-3.23,5.37,43.24,-12.06,44.97, 
-0.2,0.12,-0.94,1.16,2.69,-0.06,43.86,-11.87,44.03, 
-0.19,0.08,-0.96,-0.12,1.65,0.12,43.05,-12.45,45.92, 
-0.19,0.08,-1.01,1.46,-1.65,-3.97,43.66,-12.08,45.52, 
-0.21,0.05,-1.01,6.71,1.83,1.46,42.83,-11.88,44.96, 
-0.2,0.12,-0.98,-5.55,-3.72,-7.26,43.19,-11.83,44.47, 
-0.25,0.23,-1.03,-5.13,-3.11,-22.4,44.93,-10.35,46.41, 
-0.18,0.13,-0.97,-5.92,-12.39,-38.82,46.69,-8.41,45.1, 
-0.15,0.05,-0.99,-1.65,3.17,-41.08,48.39,-4.93,46.13, 
-0.14,0.09,-0.96,-8.06,-1.83,-40.59,48.45,-3.28,47.12, 
-0.13,0.05,-0.95,-9.34,2.69,-46.88,48.95,-0.88,47, 
-0.13,-0.01,-0.99,-8,8.85,-40.41,47.46,2.29,45.78, 
-0.15,-0.08,-1.01,-3.6,7.39,-19.96,46.08,5.07,44.29, 
-0.16,-0.18,-1.04,7.39,-3.48,17.82,46.34,5.15,44.89, 
-0.16,-0.03,-1.01,7.02,-7.75,44.86,46.96,2.14,45.85, 
-0.17,-0.01,-0.98,9.83,-7.39,51.21,48.57,0.34,46.57, 
-0.15,0.01,-0.99,11.35,-9.58,53.22,49.04,-2.73,46.74, 
-0.14,0.07,-0.96,14.28,-4.46,56.95,49.07,-7.3,45.18, 
-0.15,0.19,-0.96,8.61,0.61,45.53,46.55,-11.05,45.03, 
-0.15,0.06,-1.04,10.8,2.01,34.48,44.89,-12.96,43.32, 
-0.18,0.29,-0.95,8.36,-2.38,21.67,43.86,-16.27,43.26, 
-0.17,0.37,-0.95,-8.18,-4.09,-28.02,43.91,-15.89,43.85, 
-0.17,0.15,-0.96,-9.34,2.87,-55.3,46.7,-11.98,43.51, 
-0.12,-0.04,-0.99,2.62,4.46,-35.95,47.71,-8.74,44.91, 
-0.09,0.01,-1.01,4.94,9.34,-24.23,47.99,-7.42,46.23, 
-0.11,-0.06,-1.01,1.22,0.67,11.6,48.63,-6.58,45.63, 
-0.12,-0.01,-1.04,7.2,-6.96,33.63,47.07,-8.39,45.96, 
-0.16,0.12,-0.96,-4.27,-11.66,44.31,46.97,-10.33,43.32, 
-0.14,0.19,-0.98,8.36,0.43,19.47,45.59,-12.44,43.97, 
-0.19,0.19,-1.03,-2.81,7.75,-14.04,44.67,-13.1,43.79, 
-0.15,0.05,-1.01,-8,-0.06,-27.71,45.41,-10.6,45.14, 
-0.15,0.05,-0.98,-6.59,0.31,-22.95,46.06,-9.05,45.46, 
-0.15,0.03,-1,-1.65,2.14,-20.02,46.91,-5.69,46.79, 
-0.15,0,-1.02,-5.8,3.36,-26.61,46.89,-4.47,47.57, 
-0.2,0.09,-1,4.27,2.5,-22.46,47.68,-3.61,46.8, 
-0.17,0.09,-0.98,-1.65,2.32,-34.85,47.44,-3.21,46.98, 
-0.18,0.05,-1.01,3.23,1.46,-36.87,47.02,-2.73,47.24, 
-0.18,0.08,-0.99,-1.95,-3.66,-36.32,47.42,-1.64,46.08, 
-0.15,0.08,-1.01,-1.89,-4.03,-42.48,47.55,2.1,43.91, 
-0.13,0.03,-0.96,-7.32,-0.85,-41.08,46.47,8.36,43.04, 
-0.12,0.02,-1.01,-8.97,2.81,-33.14,44.3,10.86,43.44, 
-0.13,-0.02,-1,-3.6,3.11,-23.74,43.49,12.22,42.49, 
-0.1,-0.03,-1.01,1.65,2.01,-8.91,42.49,13.7,42.59, 
-0.11,-0.05,-1.02,0.24,1.89,-1.28,42.26,13.75,42.19, 
-0.1,-0.17,-1.05,6.29,-7.81,31.49,42.69,13.59,42.71, 
-0.15,-0.18,-1.01,0.73,-6.96,66.41,44.73,12.24,41.8, 
-0.18,-0.25,-0.99,9.46,-7.81,98.51,48.19,6.7,41.96, 
-0.18,0.06,-0.93,11.84,-9.58,86.49,50.81,-1.33,45.13, 
-0.1,0.04,-0.95,20.87,-4.58,72.2,50.82,-6.68,44.41, 
-0.13,0.11,-0.99,15.14,0.06,64.27,48.14,-12.04,43.66, 
-0.15,0.24,-1.03,11.35,-3.72,46.94,44.51,-17.42,42.92, 
-0.1,0.16,-1,10.13,-5.74,27.89,42.6,-19.63,42.87, 
-0.12,0.32,-0.93,-1.04,-3.6,10.99,41.89,-20.92,42.22, 
-0.1,0.14,-1.07,-2.62,-1.4,-37.29,42.4,-20.39,42.09, 
-0.05,0.14,-0.98,13.98,-1.34,-41.93,46.42,-18.65,42.3, 
-0.03,0.14,-0.95,2.26,1.4,-34.18,48.63,-16.83,40.28, 
-0.01,0.1,-1,2.81,2.99,-14.34,49.63,-15.27,41.27, 
-0.02,0.17,-1,2.08,0.24,-8.85,50.23,-14.82,41.6, 
-0.01,0.17,-0.93,-7.2,4.94,-10.56,50.27,-13.67,42.43, 
-0.07,0.14,-1,-3.78,3.11,-4.88,50.2,-11.76,42.75, 
-0.03,0.15,-1.02,-2.01,5.31,-14.53,49.96,-10.1,43.13, 
-0.04,0.17,-1.02,0.43,1.46,-17.82,49.67,-8.68,43.93, 
-0.03,0.08,-1.06,-0.73,1.16,-1.53,49,-8.17,43.29, 
-0.04,0.1,-0.96,-4.15,1.83,-1.71,48.52,-7.41,43.23, 
-0.04,0.05,-1.06,-5.98,10.86,-0.55,48.06,-6.82,43.65, 
-0.06,0.07,-0.98,-3.48,5.92,5.62,47.36,-5.93,43.2, 
-0.09,0.07,-0.99,-1.4,2.5,1.04,46.74,-5.77,44.32, 
-0.1,0.01,-0.99,-0.18,8.42,0.73,46.25,-5.44,42.91, 
-0.08,-0.02,-1.02,-0.92,2.08,5.8,45.34,-5.68,43.15, 
-0.04,0.03,-1.02,-9.7,-7.02,6.77,46.08,-4.75,43.58, 
-0.03,-0.06,-1.02,-8.97,-11.78,13.67,46.36,-4.38,42.47, 
-0.06,-0.09,-1.04,-7.08,-7.57,16.05,47.3,-4,42.88, 
-0.02,-0.1,-1,-2.44,-10.19,18.68,48.83,-3.23,44.03, 
0.01,-0.05,-1,7.75,-0.55,13.73,48.71,-4.52,44.07, 
0,-0.08,-0.94,2.75,1.71,15.32,49,-4.99,43.16, 
-0.07,-0.06,-1.07,0.37,7.45,9.77,47.77,-5.98,44.21, 
-0.06,-0.07,-0.99,-2.56,0.43,13.43,47.05,-6.84,45.32, 
-0.06,-0.1,-0.99,1.22,2.5,9.64,46.53,-7.51,44.34, 
-0.11,-0.05,-1.01,9.52,4.94,13.06,45.79,-8.67,44.59, 
-0.13,-0.07,-0.98,-0.61,0.49,4.15,44.52,-9.34,46.26, 
-0.13,-0.07,-1.04,0.55,0.92,9.09,44.01,-10.1,45.78, 
-0.19,-0.16,-0.95,7.32,1.53,2.2,43.05,-11.21,44.37, 
-0.11,-0.11,-1.01,21.91,-2.75,26.06,42.11,-11.8,44.46, 
-0.1,0.02,-0.96,11.17,-0.12,30.52,41.65,-16.36,43.26, 
-0.08,0.11,-0.99,13,-1.59,31.74,40.11,-18.15,43.77, 
-0.14,0.26,-1,3.05,1.71,2.93,38.5,-20.21,42.14, 
-0.12,0.08,-0.99,2.32,-3.85,-36.44,39.56,-19.62,43.42, 
-0.1,0.01,-0.97,3.11,6.04,-39.92,42.87,-16.54,44.57, 
-0.12,0.05,-1.05,-3.91,3.23,-46.94,43.95,-14.6,44.76, 
-0.08,-0.05,-1.01,8.12,-6.04,-40.83,46.51,-11.35,43.84, 
-0.05,0.01,-1.03,0.43,-1.83,-30.82,48.78,-9.41,45.02, 
-0.05,0.05,-0.99,-4.82,-2.14,-33.26,50.46,-6.67,43.49, 
-0.06,0.03,-1.02,-9.34,-1.89,-35.58,50.78,-3.3,44.85, 
-0.05,-0.02,-1.03,1.53,-4.64,-37.29,52.08,-0.98,44.96, 
-0.05,-0.01,-0.97,3.05,0.49,-37.54,52.73,1.94,44.97, 
-0.05,-0.04,-1.03,0.61,-1.77,-37.35,52.06,4.11,44.2, 
-0.05,0.03,-0.98,5.19,-1.16,-38.33,51.87,5.7,44.57, 
-0.06,0.02,-0.98,0.67,3.66,-49.62,51.14,7.87,42.75, 
-0.08,-0.07,-1.02,0.61,5.37,-45.65,48.19,13.32,41.89, 
-0.05,-0.06,-1.03,8.06,3.48,-29.36,43.76,16.94,43.35, 
-0.08,0.08,-1,7.81,-2.81,-33.51,40.89,16.61,43.02, 
-0.06,-0.01,-1.04,-4.82,-1.34,-34.91,39.07,15.75,43.19, 
-0.03,0.05,-0.98,0.73,-2.62,-26.67,39.73,18.53,42.55, 
-0.03,-0.01,-1.01,10.74,5.92,-13.79,38.53,19.1,41.52, 
-0.04,-0.17,-1.06,5.55,3.3,0.85,37.37,18.32,43.03, 
-0.05,-0.03,-1.01,1.59,-2.14,32.71,38.45,18.02,41.87, 
-0.09,-0.06,-1.03,-4.09,1.46,53.1,38.77,16.44,42.24, 
-0.15,-0.16,-1.05,-19.23,-9.46,88.56,40.93,18.21,42.64, 
-0.22,-0.04,-0.96,-6.35,-11.66,105.96,50.05,11.72,42.46, 
-0.11,0.11,-0.95,-2.2,0.73,75.07,53.54,6.2,42.64, 
-0.05,-0.16,-1.01,15.87,-0.49,62.19,52.86,2.5,42.92, 
-0.09,-0.07,-0.96,8.12,-1.04,69.58,53.14,-2.49,43.52, 
-0.01,-0.03,-1.04,-21.06,2.5,63.84,51.84,-5.9,43.01, 
-0.03,0.06,-1.02,22.95,9.34,59.69,47.91,-10.38,43.47, 
-0.07,0.27,-1.04,32.23,18.98,22.77,44.95,-15.72,43.93, 
-0.07,0.07,-0.99,11.84,-4.03,-11.9,43.57,-18.03,41.83, 
-0.03,0.03,-1,7.08,-1.71,-5.25,44.74,-18.15,42.43, 
0,0.1,-0.98,14.83,-1.46,-3.78,45.39,-18.84,41.63, 
-0.03,0.19,-1,14.59,-1.16,-1.34,45.03,-20.04,40.04, 
-0.04,0.14,-1.03,13.12,-0.24,-4.82,45.68,-21.02,40.86, 
0.01,0.24,-0.98,21.12,-4.09,8.24,46.08,-21.83,40.36, 
0,0.19,-0.96,7.51,-10.99,9.28,45.98,-25.05,38.6, 
-0.02,0.41,-0.91,9.58,-6.35,12.7,45.5,-26.94,37.82, 
0,0.29,-0.97,-2.2,3.54,-7.51,45.42,-27.47,38.38, 
-0.02,0.34,-0.96,-1.59,2.93,-0.24,45.7,-26.93,37.7, 
-0.01,0.31,-0.96,-14.77,-0.85,-10.38,45.59,-25,38.38, 
-0.08,0.38,-0.98,-10.01,2.56,-32.84,46.15,-22.35,39.44, 
-0.15,0.35,-0.94,1.46,9.58,-101.2,49.72,-18.48,39.59, 
-0.07,0.14,-1.05,-3.66,24.29,-78.61,52.38,-10.03,42.65, 
-0.05,0.19,-0.93,-13.67,6.96,-85.14,53.5,-4.37,43.62, 
-0.09,0.09,-1,-1.77,7.87,-74.65,52.77,1.48,43.37, 
-0.09,0,-0.97,-5.19,13.92,-72.39,50.94,6.36,42.53, 
-0.04,0,-1.03,0.61,6.96,-53.28,45.28,13.2,41.97, 
-0.02,-0.24,-1.07,0.06,3.6,-16.48,42.92,15.12,43.29, 
-0.06,-0.25,-1,-1.04,-9.46,66.16,44.32,14.22,43.57, 
-0.12,0.04,-1.09,-2.81,-8.61,93.32,49.8,9.46,43.07, 
-0.09,0,-0.93,-11.9,-13.49,91,53.63,2.48,44.42, 
-0.09,0.01,-0.96,1.34,2.2,99.12,53.82,-1.61,44.56, 
-0.12,0.16,-0.97,-24.41,2.81,82.34,50.57,-7.82,44.64, 
-0.15,0.23,-1.1,11.17,13.43,36.93,47.94,-10.19,44.78, 
-0.08,0.1,-0.99,-5.25,-3.66,-7.81,45.75,-11.4,44.76, 
-0.06,-0.12,-1,-10.86,1.16,-4.7,46.29,-9.45,44.1, 
-0.08,-0.1,-1.01,-10.01,0.06,-1.16,46.08,-7.45,43.98, 
-0.08,-0.13,-1,-3.42,-1.65,-2.93,46.35,-6.42,46.55, 
-0.06,-0.19,-1.01,0.49,-0.55,0.73,46.39,-5.08,45.09, 
-0.08,-0.19,-1,11.35,-0.43,10.07,46.37,-6.37,46.44, 
-0.07,-0.02,-1.01,9.16,2.01,6.71,46.26,-8.01,45.02, 
-0.09,-0.09,-1.01,0.67,-3.72,-4.27,45.06,-9.13,45.48, 
-0.08,-0.07,-0.99,4.33,0.73,2.56,46.08,-8.97,45.23, 
-0.11,-0.02,-1.02,33.94,7.87,0.55,45.37,-11.38,45.51, 
-0.08,0.01,-1,1.22,-4.33,-1.46,45.51,-11.58,45.08, 
-0.1,0.02,-1.03,5.86,-2.08,-4.7,45.54,-11.79,44.45, 
-0.09,0.03,-1.01,7.87,-2.81,-1.22,46.59,-12.6,44.78, 
-0.06,-0.03,-1.02,9.64,-3.78,4.94,46.15,-12.96,44.24, 
-0.07,0.05,-1,17.46,1.1,19.71,46.33,-15.16,43.16, 
-0.11,0.25,-0.92,9.03,6.77,17.82,44.74,-17.38,42.58, 
-0.14,0.28,-0.94,-6.04,-0.24,-26.61,44.13,-16.47,43.04, 
-0.16,0.21,-1.06,2.26,4.64,-50.42,45.74,-14.31,43.49, 
-0.16,0.15,-0.97,-4.27,-3.54,-47.67,48.18,-11.98,43.75, 
-0.12,0.17,-1.03,3.78,4.58,-52.06,50.18,-7.75,45.86, 
-0.05,0.12,-0.94,-0.37,-0.61,-51.45,51.43,-5.8,45.86, 
0,-0.25,-1.14,0,-0.31,-8.79,52.32,-4.04,44.93, 
-0.05,-0.08,-0.98,12.08,-12.82,71.47,52.58,-5.73,44.4, 
-0.15,0.08,-1,35.4,-6.84,94.42,51.06,-10.21,42.88, 
-0.12,0.22,-1.01,3.97,-5.68,77.94,48.89,-15.41,42.24, 
-0.1,0.3,-0.91,0.55,-9.16,55.11,44.8,-20.52,41.37, 
-0.12,0.57,-1.06,17.76,13,-21.55,41.09,-22.39,40.67, 
-0.12,0.25,-0.9,9.16,13.98,-46.14,43.69,-20.87,40.49, 
0.01,-0.31,-1.07,-6.59,-8.06,1.71,45.39,-17.55,42.46, 
-0.12,0.02,-0.97,-17.09,-3.97,73.67,44.18,-18.93,41.92, 
-0.19,0.56,-1.08,-11.72,-0.24,-23.38,38.83,-20.64,43.24, 
-0.09,-0.06,-0.94,13.67,-1.4,-46.57,44.15,-16.56,41.94, 
-0.1,0.07,-1.02,6.9,5.68,-46.51,46.22,-14.73,44.03, 
-0.08,0.03,-1.01,-7.26,-0.12,-42.91,47.95,-12.44,44.38, 
-0.09,0.06,-1.02,-0.12,1.28,-36.56,49.23,-9.57,44.62, 
-0.1,0.12,-1.01,1.22,0.61,-40.04,50.49,-6.12,44.35, 
-0.09,0.16,-0.99,2.08,-3.36,-47.91,51.35,-4.31,44.82, 
-0.07,0.1,-0.94,-1.89,3.3,-65.8,52.17,-1.66,44.27, 
-0.08,0.05,-0.99,-2.26,11.23,-65.92,51.45,1.93,44.9, 
-0.07,-0.08,-0.99,-8.61,6.77,-54.69,49.68,6.25,43.43, 
-0.09,0.06,-1.04,0.79,6.16,-31.25,45.61,12.04,43.79, 
-0.1,0.1,-0.98,3.3,11.78,-39,42.38,13.82,42.1, 
-0.13,-0.02,-1.01,0.31,10.56,-34.73,40.63,13.94,44.79, 
-0.13,0.12,-0.99,3.66,2.08,-36.32,38.33,14.83,44.42, 
-0.12,0.06,-1.01,3.3,4.82,-29.36,35.8,16.65,45.12, 
-0.1,-0.09,-1.04,-8.18,3.72,-5.86,34.91,16.82,43.69, 
-0.12,0.05,-0.99,-0.49,-8.42,37.78,36.88,16.52,44.17, 
-0.1,0.16,-0.94,2.93,-4.39,33.33,39.33,15.05,42.68, 
-0.11,0.08,-1.03,3.23,-2.81,22.83,40.04,14.29,44.62, 
-0.1,-0.02,-1.01,2.44,-2.81,30.94,40.47,14.67,44.01, 
-0.05,0.04,-1.04,-0.98,-5.92,43.95,42.11,14.58,42.86, 
-0.15,-0.05,-1.01,7.63,-4.15,33.14,46.01,12.16,42.29, 
-0.14,-0.01,-0.93,11.72,6.71,34.79,49.13,6.57,43.69, 
-0.15,0.08,-0.93,9.77,-2.44,50.48,49.16,0.98,45.24, 
-0.18,0.08,-0.94,8.67,9.16,45.17,47.99,-0.92,46.53, 
-0.19,0.14,-0.97,8.36,10.01,44.13,46.74,-3.02,48.34, 
-0.27,0.12,-1,9.16,8.06,35.16,44.32,-5.13,49.32, 
-0.27,0.11,-1.01,7.63,-3.48,20.57,42.75,-6.88,48.52, 
-0.25,0.09,-0.99,13.67,-5.98,29.97,42.92,-8.34,48.11, 
-0.2,-0.03,-1,-8.24,-8.85,16.24,42.69,-9.4,47.41, 
-0.25,0.16,-1.13,5.68,-15.26,16.72,42.83,-10.19,46.59, 
-0.17,0.05,-1.01,-11.84,-22.71,12.21,44.4,-11.25,45.79, 
-0.11,0.08,-0.79,-5.31,-10.07,19.96,45.68,-10.51,46.42, 
-0.11,0.04,-0.77,2.69,6.29,17.03,45.92,-10.23,45.87, 
-0.14,-0.03,-1.02,6.23,18.98,7.02,44.42,-11.46,46, 
-0.2,0.02,-1.13,-0.43,10.68,0.43,41.32,-11.71,47.19, 
-0.23,0.1,-1.14,8.24,2.69,-6.1,40.11,-11.32,47.02, 
-0.2,-0.01,-1.13,9.16,-8.42,-9.64,41.08,-12.24,46.25, 
-0.19,0.03,-1.04,8.42,-16.78,-8,42.82,-12.16,45.97, 
-0.1,0.06,-0.76,2.69,-19.23,-11.66,46.17,-12.29,44.31, 
-0.1,0.08,-0.87,-2.01,5.62,-9.95,47.31,-12.01,44.17, 
-0.11,0.01,-0.98,-6.96,15.99,-7.51,46.18,-10.85,44.04, 
-0.18,0,-0.99,-15.01,1.28,-14.65,44.75,-9.91,44.89, 
-0.2,-0.03,-1.14,7.39,5.8,-8.79,44.89,-8.3,45.12, 
-0.16,0,-1.16,5.31,-0.18,-8.91,44.78,-8.95,46.22, 
-0.14,0.06,-1.12,-3.36,-6.04,-5.68,44.93,-8.86,45.67, 
-0.14,0.04,-1.02,-4.94,-30.82,-11.9,46.88,-7.71,44.46, 
-0.05,0.04,-0.72,-3.6,-23.68,-14.83,49.99,-6.74,42.91, 
-0.01,0.02,-0.77,-2.62,7.93,-12.88,51.54,-4.47,40.92, 
-0.05,-0.03,-0.97,-2.38,18.92,-16.66,50.81,-3.42,41.93, 
-0.14,-0.07,-1.12,-12.21,18.19,-13.67,49.21,-2.45,43.79, 
-0.16,-0.09,-1.08,-13.18,-0.85,-16.6,48.01,-0.82,43.38, 
-0.14,-0.09,-1.18,0.06,-13,-12.76,48.07,1.5,43.31, 
-0.09,-0.09,-1.14,7.26,-31.8,-13.37,50.4,1.98,41.89, 
-0.02,0.06,-0.87,1.59,-28.75,-11.35,52.82,3.22,40.36, 
0.02,-0.02,-0.68,10.56,-2.99,-23.19,54.08,4.21,39.67, 
0.01,-0.06,-0.83,4.88,28.26,-24.35,52.65,6.42,39.59, 
-0.12,-0.05,-1.1,11.54,31.68,-18.55,49.22,6.97,42.32, 
-0.17,0.04,-1,0.55,20.02,-9.83,46.83,7.68,43.23, 
-0.24,0,-1.08,7.51,16.42,-7.75,44.92,9.03,43.6, 
-0.26,-0.05,-1.2,-0.55,-8.61,-19.41,43.79,9.3,43.46, 
-0.16,-0.07,-0.93,2.69,-7.63,-10.07,43.49,9.95,44.75, 
-0.22,-0.03,-0.79,-1.71,2.56,-6.47,42.96,10.89,43.71, 
-0.24,-0.09,-0.93,3.78,23.62,4.58,42.13,10.77,44.42, 
-0.34,-0.04,-1.07,2.08,11.35,14.34,40.33,10.8,44.71, 
-0.33,-0.03,-1.19,0.06,-2.14,19.47,40.39,10.21,47.2, 
-0.3,-0.03,-0.93,7.87,-24.35,18.31,42.42,9.59,44.31, 
-0.31,-0.02,-0.76,12.88,-7.26,19.71,44.93,8.03,44.68, 
-0.28,0.13,-0.92,13.43,0.92,-2.38,44.79,6.49,45.43, 
-0.23,0.04,-0.95,6.77,0.61,-6.77,44.69,5.6,45.2, 
-0.11,-0.04,-1,4.94,4.82,-3.97,44.46,5.02,46.22, 
-0.14,0.1,-1.04,-0.24,3.91,20.02,44.49,4.85,46.19, 
-0.24,0.04,-1.07,7.63,-4.64,12.57,44.03,3.75,46.25, 
-0.37,-0.04,-0.97,6.71,-1.83,23.19,44.63,1.78,45.23, 
-0.4,0.02,-0.86,3.66,-7.87,17.82,44.76,0.23,44.97, 
-0.35,0.22,-0.92,6.9,-5.8,-17.58,44.57,-0.87,45.03, 
-0.24,0.11,-0.94,4.58,-3.17,-31.25,45.25,-0.66,45.28, 
-0.16,-0.01,-0.92,7.81,5.8,-9.77,45.57,0.31,45.42, 
-0.16,-0.01,-1.06,-3.85,0.98,18.55,44.1,-0.62,45.86, 
-0.09,0.12,-1.06,1.59,-4.21,33.02,43.87,-1.94,46.94, 
-0.17,0.28,-1.05,1.65,-11.35,22.58,43.93,-2.33,46.64, 
-0.29,0.29,-0.86,9.77,-5.25,-10.68,45.45,-3.26,46.73, 
-0.37,0.15,-0.88,5.25,2.32,-43.82,46.81,-3.19,46.08, 
-0.37,-0.08,-1,0.31,7.14,-40.47,48,-1.23,44.31, 
-0.33,-0.03,-0.98,-7.75,2.87,-20.26,47.03,1.94,45.43, 
-0.16,-0.18,-1.09,3.85,-3.17,26.43,45.95,2.94,45.31, 
-0.05,0.04,-0.98,21.48,-17.64,61.4,45.28,-3.1,47.29, 
-0.23,0.37,-1.01,25.57,-26.86,74.34,45.58,-8.18,47.36, 
-0.16,0.38,-1.02,8.24,-8.42,61.52,45.69,-11.72,45.1, 
-0.11,0.39,-0.93,1.89,0.31,31.31,44.45,-13.39,44.7, 
-0.18,0.33,-0.91,-3.11,-9.64,-5.62,44.26,-13.87,45.42, 
-0.38,0.24,-0.81,-25.21,6.47,-55.05,45.94,-11.8,44.64, 
-0.26,-0.12,-0.99,17.4,-4.58,-59.63,46.66,-7.57,46.7, 
0.03,-0.45,-1.11,-5,4.76,49.44,47.05,-6.54,46.86, 
-0.31,0,-0.83,-14.65,0.31,97.72,44.25,-7.65,45.68, 
-0.35,0.42,-0.97,15.69,-9.34,48.4,40.19,-12.98,43.96, 
-0.2,0.3,-1,-34,-35.34,-53.83,39.94,-12.49,43.59, 
-0.09,-0.24,-1.03,16.78,-12.15,-33.08,44.24,-6.46,45.62, 
-0.13,0.02,-0.98,12.76,-2.08,-16.3,47.69,-9.19,43.79, 
-0.02,-0.34,-1.31,2.32,3.85,-19.29,52.16,-9.29,45.15, 
-0.09,-0.27,-1,-13.79,15.69,28.56,51.75,-8.46,44.75, 
-0.18,0.19,-0.97,-24.6,-10.44,29.91,48.21,-8.98,42.83, 
-0.03,0.12,-1.25,-2.75,10.5,15.26,46.2,-7.78,43.02, 
-0.13,0.17,-0.93,6.41,-11.47,-23.44,47.34,-7.17,42.35, 
-0.09,-0.03,-1.02,-13.37,0.55,-64.45,50.01,-5.54,41.93, 
0,-0.37,-1.14,-8.3,-0.37,-52.31,53.09,-1.06,42.02, 
